price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,year_sold,house_age,renovated,season,year_built_encoded
269000.0,4,2.5,2060,3608,2.0,0,0,2,7,2060,0.0,47.362,-122.309,2015,11,0,2,6
431000.0,3,1.0,1500,6240,1.0,0,0,3,7,1500,0.0,47.7281,-122.311,2015,62,0,2,3
735000.0,4,1.75,2380,5700,2.0,0,2,3,7,1820,560.0,47.6656,-122.271,2014,68,0,4,3
414000.0,5,3.0,3045,5030,2.0,0,0,2,8,3045,0.0,47.4386,-122.127,2014,15,0,3,5
619500.0,3,2.5,1700,4105,2.0,0,0,2,8,1700,0.0,47.6078,-122.292,2014,22,0,2,5
253000.0,3,1.5,880,6600,1.0,0,0,4,6,880,0.0,47.5002,-122.247,2014,69,0,3,3
485000.0,3,1.0,1260,3230,1.5,0,0,2,7,1260,0.0,47.644,-122.369,2015,108,0,1,1
1130000.0,5,3.0,3690,10260,1.0,0,4,3,9,2070,1620.0,47.5919,-122.176,2014,47,0,4,4
314500.0,3,1.75,1700,17355,1.0,0,0,2,7,1200,500.0,47.3637,-122.057,2014,36,0,3,4
220000.0,2,1.0,770,8149,1.0,0,0,2,6,770,0.0,47.7467,-122.3,2015,67,0,2,3
444950.0,3,2.5,2020,7800,1.0,0,0,3,7,1330,690.0,47.7368,-122.337,2014,56,0,4,3
598000.0,4,2.5,2030,9825,1.0,0,0,2,8,1330,700.0,47.6892,-122.3,2014,29,0,3,5
699850.0,4,3.5,2690,6164,2.0,0,0,2,9,2690,0.0,47.599,-121.973,2014,12,0,3,6
735000.0,4,2.5,3270,45537,2.0,0,0,2,9,3270,0.0,47.6303,-121.984,2014,21,0,1,5
542500.0,4,2.5,2330,14289,2.0,0,0,3,8,2330,0.0,47.5916,-122.148,2014,36,0,2,4
450000.0,3,1.75,1720,6960,1.0,0,0,2,7,1140,580.0,47.6972,-122.129,2015,37,0,2,4
298500.0,3,2.0,2420,8800,1.0,0,0,3,7,1420,1000.0,47.4322,-122.291,2014,55,0,3,3
403950.0,2,1.0,710,1136,2.0,0,0,3,7,710,0.0,47.6414,-122.329,2014,71,0,3,3
335000.0,2,1.0,1510,3844,1.0,0,0,3,7,1510,0.0,47.7038,-122.348,2014,91,1,4,2
305000.0,2,2.25,1610,1968,2.0,0,0,4,7,1610,0.0,47.5184,-122.196,2014,35,0,1,4
630000.0,3,3.0,1880,2200,2.0,0,0,2,8,1520,360.0,47.6666,-122.367,2015,8,0,2,6
265000.0,3,2.5,1340,10290,1.0,0,0,3,7,1140,200.0,47.3553,-122.149,2014,33,0,4,5
225000.0,2,1.0,1030,9192,1.0,0,0,3,6,1030,0.0,47.4565,-122.181,2014,55,0,3,3
338500.0,4,2.5,2717,4513,2.0,0,0,2,8,2717,0.0,47.3373,-122.266,2014,9,0,4,6
300000.0,2,1.75,1360,8100,1.0,0,0,2,7,860,500.0,47.7295,-122.359,2014,39,0,2,4
255000.0,2,1.0,1260,7810,2.0,0,0,2,6,1260,0.0,47.5003,-122.248,2014,69,0,3,3
337000.0,4,3.0,2240,8504,2.0,0,0,2,7,2240,0.0,47.7348,-122.295,2014,22,0,3,5
324900.0,3,2.25,2080,9740,2.0,0,0,2,8,2080,0.0,47.261,-122.219,2015,27,0,2,5
500000.0,4,2.75,3000,213008,1.0,0,0,3,8,3000,0.0,47.4032,-121.982,2014,39,0,1,4
360000.0,4,2.0,1630,10375,1.0,0,0,4,7,1630,0.0,47.7566,-122.073,2014,46,0,3,4
304000.0,3,1.0,900,7500,1.0,0,0,3,7,900,0.0,47.7314,-122.237,2014,42,0,2,4
425000.0,4,1.5,1620,7875,1.0,0,0,2,7,1620,0.0,47.6041,-122.126,2014,58,0,4,3
1180000.0,3,1.75,1610,7200,1.0,0,0,2,8,1090,520.0,47.6279,-122.287,2014,41,0,2,4
710000.0,2,1.5,1640,4080,1.5,0,0,4,7,1540,100.0,47.6624,-122.325,2014,98,0,3,1
1400000.0,5,4.0,4700,22326,2.0,0,0,2,11,4700,0.0,47.5417,-122.111,2015,13,0,2,6
1980000.0,4,3.5,4500,44384,1.0,0,0,2,12,3340,1160.0,47.6323,-122.192,2015,25,0,1,5
250000.0,3,1.75,1780,35233,1.0,0,0,3,8,1420,360.0,47.2949,-122.269,2014,35,0,1,4
950000.0,4,2.75,3800,12200,2.0,0,3,3,10,3800,0.0,47.5689,-122.156,2014,28,0,1,5
725000.0,3,2.5,2980,16996,2.0,0,0,2,10,2980,0.0,47.595,-122.016,2014,22,0,4,5
505000.0,4,2.5,2780,6369,1.0,0,0,2,8,1590,1190.0,47.7284,-122.216,2014,36,0,2,4
90000.0,1,1.0,560,4120,1.0,0,0,2,4,560,0.0,47.5335,-122.348,2015,68,0,2,3
400000.0,4,2.0,2060,3060,2.0,0,0,2,7,2060,0.0,47.5631,-122.285,2015,47,0,2,4
651000.0,3,1.5,1890,4400,1.5,0,0,4,7,1890,0.0,47.6662,-122.326,2014,95,0,1,1
485000.0,3,2.25,2090,7450,1.0,0,0,2,7,1350,740.0,47.7598,-122.303,2015,37,0,1,4
460000.0,4,2.75,3460,13168,2.0,0,0,3,8,3460,0.0,47.2046,-121.996,2015,83,1,1,2
369000.0,2,1.0,1320,6135,1.0,0,0,3,7,880,440.0,47.5265,-122.379,2015,73,0,2,3
355000.0,2,1.0,1240,27042,1.0,0,2,2,6,1000,240.0,47.5026,-122.465,2014,71,0,3,3
1000000.0,3,1.0,1880,5450,1.5,0,0,3,8,1880,0.0,47.6453,-122.302,2014,90,0,1,2
419625.0,4,2.5,2680,11590,2.0,0,0,3,9,2680,0.0,47.4395,-122.163,2015,27,0,1,5
435000.0,3,2.0,2040,6880,2.0,0,0,3,7,2040,0.0,47.7601,-122.351,2015,61,0,1,3
379000.0,4,1.75,2180,7876,1.0,0,0,3,7,1290,890.0,47.5157,-122.191,2015,38,0,2,4
293000.0,4,2.25,1870,5371,2.0,0,0,2,7,1870,0.0,47.3844,-122.036,2015,6,0,1,6
592100.0,4,2.75,2310,7851,1.0,0,0,3,8,1790,520.0,47.5473,-122.187,2014,25,0,3,5
362000.0,3,1.75,1120,9730,1.0,0,0,2,7,1120,0.0,47.7372,-122.221,2014,70,1,4,3
227000.0,3,1.0,1340,10035,1.0,0,0,2,7,1340,0.0,47.4916,-122.254,2014,55,0,1,3
335500.0,3,1.75,1260,8487,1.0,0,0,2,7,1260,0.0,47.7664,-122.201,2014,44,0,3,4
213000.0,3,1.75,1200,55321,1.5,0,0,4,7,1200,0.0,47.3492,-121.935,2014,37,0,3,4
338000.0,5,2.5,2400,4496,2.0,0,0,2,7,2400,0.0,47.3692,-122.126,2015,11,0,2,6
163500.0,3,1.0,940,7200,1.0,0,0,3,7,940,0.0,47.2979,-122.223,2014,60,0,4,3
199988.0,2,1.0,860,5000,1.0,0,0,2,7,860,0.0,47.5005,-122.267,2014,65,0,4,3
1190000.0,3,2.25,2390,7875,1.0,0,2,2,10,1980,410.0,47.6515,-122.278,2014,66,0,3,3
320000.0,4,2.5,3130,5200,2.0,0,0,2,7,3130,0.0,47.3828,-122.098,2015,10,0,2,6
450000.0,6,2.25,3550,11780,1.0,0,0,3,8,2960,590.0,47.7218,-122.312,2014,66,0,3,3
223000.0,2,1.0,910,9869,1.0,0,0,2,6,910,0.0,47.4572,-122.184,2014,57,0,3,3
350000.0,4,2.25,1780,10416,1.0,0,0,4,7,1060,720.0,47.4414,-122.189,2015,52,0,2,4
279000.0,3,1.75,1430,39160,1.0,0,0,2,7,900,530.0,47.5513,-121.801,2014,89,1,3,2
310000.0,5,2.0,2730,7344,1.0,0,0,4,7,1510,1220.0,47.4602,-122.171,2015,53,0,2,4
185000.0,2,1.0,900,8000,1.0,0,0,3,6,900,0.0,47.4217,-122.317,2014,60,0,3,3
445000.0,3,2.5,1740,22089,1.0,0,0,3,8,1130,610.0,47.3948,-122.435,2015,38,0,2,4
365000.0,4,2.5,2905,4874,2.0,0,0,2,9,2905,0.0,47.4084,-122.169,2014,11,0,1,6
333500.0,3,1.5,2230,9120,1.0,0,0,2,7,1390,840.0,47.5008,-122.358,2015,56,0,2,3
385000.0,3,2.25,1680,8450,1.0,0,0,2,8,1340,340.0,47.7575,-122.361,2014,54,0,4,3
1260000.0,3,3.0,3230,8625,2.0,0,3,2,10,2220,1010.0,47.562,-122.404,2014,16,0,4,5
440000.0,4,2.5,2560,10400,1.0,0,0,3,7,1280,1280.0,47.5225,-122.04,2014,49,0,2,4
340000.0,4,1.0,1200,11834,1.0,1,3,2,6,1200,0.0,47.4557,-122.443,2014,42,0,4,4
420000.0,3,1.75,1140,8558,1.0,0,0,3,7,1140,0.0,47.7027,-122.198,2014,32,0,4,5
438500.0,3,2.25,3050,10689,2.0,0,0,3,9,3050,0.0,47.3326,-122.201,2014,26,0,1,5
109500.0,2,1.0,800,10625,1.0,0,0,2,6,800,0.0,47.496,-122.317,2014,72,0,4,3
461000.0,4,2.75,1700,7495,1.0,0,0,3,7,1200,500.0,47.7589,-122.354,2015,51,0,2,4
968000.0,4,1.75,2630,9645,1.0,0,0,3,9,2630,0.0,47.5459,-122.228,2014,51,0,3,4
256500.0,5,2.5,1960,7350,1.0,0,0,3,7,1360,600.0,47.4368,-122.165,2015,46,0,2,4
1810000.0,5,2.5,4250,20441,1.0,0,2,3,11,2490,1760.0,47.6377,-122.211,2015,31,0,2,5
1350000.0,4,3.5,3600,5217,2.0,0,0,2,9,2720,880.0,47.6189,-122.286,2014,67,1,4,3
885000.0,3,2.25,2060,9552,1.0,0,0,3,9,1610,450.0,47.5402,-122.231,2014,39,0,3,4
455000.0,3,2.0,1640,9825,1.0,0,0,3,7,1090,550.0,47.7244,-122.2,2015,44,0,2,4
326000.0,2,1.5,1030,798,3.0,0,0,2,8,1030,0.0,47.6975,-122.34,2015,7,0,2,6
568500.0,4,2.5,2460,4200,2.0,0,0,2,8,2460,0.0,47.6041,-122.02,2014,16,0,3,5
620000.0,4,2.5,2500,8282,2.0,0,0,2,9,2500,0.0,47.5127,-122.169,2014,1,0,4,6
875000.0,6,3.25,2820,4536,2.0,0,0,3,8,1930,890.0,47.6688,-122.309,2014,97,0,3,1
1310000.0,4,2.25,3750,5000,2.0,0,0,4,8,2440,1310.0,47.6747,-122.303,2015,91,0,2,2
289950.0,3,2.5,2070,6145,2.0,0,0,2,7,2070,0.0,47.3357,-122.172,2014,11,0,4,6
252500.0,3,2.5,1780,7192,1.0,0,0,3,7,1250,530.0,47.4093,-122.173,2014,40,0,4,4
376000.0,4,2.25,2200,6750,1.0,0,0,4,8,1480,720.0,47.5215,-122.202,2014,55,0,4,3
710000.0,4,2.5,2880,12349,2.0,0,0,2,10,2880,0.0,47.5879,-121.973,2014,18,0,4,5
439000.0,3,2.5,3180,7904,1.0,0,0,2,8,1810,1370.0,47.489,-122.181,2014,8,0,3,6
455000.0,2,1.5,1310,12196,1.5,0,0,2,6,1310,0.0,47.6487,-122.122,2014,44,0,3,4
250000.0,3,1.0,1460,10914,1.0,0,0,3,7,1460,0.0,47.4511,-122.173,2014,55,0,3,3
585000.0,4,3.25,3410,34939,2.0,0,0,3,9,2470,940.0,47.459,-122.003,2015,23,0,2,5
685000.0,3,1.75,2720,4720,1.5,0,0,3,7,1580,1140.0,47.6691,-122.29,2015,90,0,2,2
420000.0,5,2.75,2280,10319,1.0,0,0,2,8,1300,980.0,47.7566,-122.363,2014,55,0,3,3
245000.0,2,1.0,670,1675,1.0,0,0,4,6,670,0.0,47.5918,-122.295,2014,54,0,4,3
275000.0,4,2.0,1480,15000,1.0,0,0,3,7,1480,0.0,47.4312,-122.196,2014,57,0,4,3
767250.0,4,3.0,2170,2500,2.0,0,0,2,8,1710,460.0,47.6742,-122.303,2014,17,0,4,5
229000.0,3,2.0,1760,9900,1.0,0,0,3,7,1760,0.0,47.4783,-122.338,2014,71,0,4,3
665000.0,5,2.0,2800,17788,1.0,0,0,3,8,1400,1400.0,47.6719,-122.163,2014,51,0,3,4
500000.0,4,2.25,2060,44431,2.0,0,0,2,7,2060,0.0,47.744,-122.046,2015,27,0,2,5
355500.0,5,2.0,2360,19899,1.0,0,0,3,7,2360,0.0,47.3299,-122.046,2015,47,0,2,4
338500.0,2,1.0,720,6050,1.0,0,0,1,5,720,0.0,47.7259,-122.29,2015,64,0,1,3
470000.0,3,2.5,1980,9725,2.0,0,0,2,8,1980,0.0,47.4856,-121.802,2015,21,0,2,5
675000.0,3,2.5,2540,7680,2.0,0,2,3,9,2540,0.0,47.7175,-122.364,2014,74,1,2,2
369950.0,4,2.75,2760,7533,1.0,0,0,2,8,1400,1360.0,47.371,-122.108,2014,17,0,4,5
615000.0,5,3.5,2950,7980,2.0,0,3,2,9,2350,600.0,47.5339,-121.858,2014,9,0,4,6
950000.0,3,1.75,2150,3503,2.0,0,0,2,8,1870,280.0,47.6285,-122.303,2014,93,0,3,2
799500.0,4,2.5,2760,5750,2.0,0,0,2,8,2760,0.0,47.627,-122.303,2014,21,0,4,5
598000.0,5,2.25,2890,12478,2.0,0,0,2,9,2890,0.0,47.6295,-122.052,2014,37,0,2,4
851000.0,3,2.5,3560,107290,2.0,0,0,2,10,3560,0.0,47.6652,-122.049,2014,27,0,2,5
205000.0,3,1.0,1210,10185,1.0,0,0,2,6,1210,0.0,47.4873,-122.345,2014,57,0,4,3
705000.0,4,2.25,2620,10536,1.0,0,0,2,8,1520,1100.0,47.5847,-122.075,2014,35,0,4,4
535000.0,5,2.5,3190,6178,2.0,0,0,2,8,3190,0.0,47.5104,-122.154,2015,12,0,2,6
222500.0,3,2.0,1450,9044,2.0,0,0,2,7,1450,0.0,47.1955,-121.987,2015,25,0,1,5
313500.0,2,1.5,1270,1282,2.0,0,0,2,8,1000,270.0,47.5581,-122.363,2015,9,0,2,6
339000.0,3,2.25,1970,7210,1.0,0,0,3,8,1380,590.0,47.3821,-122.171,2015,37,0,2,4
335000.0,3,1.0,1060,10050,1.0,0,0,3,7,1060,0.0,47.7355,-122.231,2014,47,0,2,4
367000.0,3,1.0,810,7000,1.0,0,0,2,7,810,0.0,47.6591,-122.134,2014,46,0,3,4
440500.0,3,2.5,2460,4399,2.0,0,0,2,7,2460,0.0,47.5415,-121.884,2014,7,0,2,6
283000.0,3,2.25,2130,8800,1.0,0,0,2,8,1270,860.0,47.383,-122.168,2014,36,0,4,4
430000.0,4,2.75,2470,50123,1.0,0,0,2,8,1280,1190.0,47.2504,-122.0,2015,37,0,2,4
245000.0,4,2.5,1700,4268,2.0,0,0,2,7,1700,0.0,47.3303,-122.268,2014,14,0,3,5
355500.0,3,2.5,2600,5540,2.0,0,0,2,8,2600,0.0,47.3446,-122.041,2014,10,0,3,6
395000.0,3,1.0,1460,5000,1.0,0,0,3,7,1460,0.0,47.6837,-122.32,2015,81,1,2,2
324900.0,4,2.25,2010,7280,2.0,0,0,3,8,2010,0.0,47.3585,-122.286,2014,26,0,1,5
660000.0,3,1.75,1320,5750,1.5,0,0,4,7,1320,0.0,47.5848,-122.391,2014,96,0,2,1
570000.0,3,2.5,3150,20189,2.0,0,0,2,10,3150,0.0,47.447,-122.088,2014,24,0,3,5
552321.0,3,2.5,1960,8469,2.0,0,0,3,8,1960,0.0,47.7236,-122.105,2014,30,0,4,5
237000.0,3,1.5,1800,9216,1.0,0,0,3,7,1800,0.0,47.2739,-122.249,2014,64,0,3,3
402000.0,2,1.0,1210,5600,1.5,0,0,2,7,1210,0.0,47.5322,-122.392,2015,93,0,2,2
442000.0,2,1.75,860,5535,1.0,0,0,2,7,860,0.0,47.6901,-122.331,2014,66,0,4,3
190500.0,3,2.0,1390,10155,1.0,0,0,2,7,1130,260.0,47.2575,-122.305,2014,34,0,3,4
808000.0,4,2.75,3340,7230,2.0,0,0,2,9,3340,0.0,47.549,-122.096,2014,18,0,4,5
500000.0,4,2.5,2040,6685,2.0,0,0,2,8,2040,0.0,47.7413,-122.354,2014,16,0,3,5
775000.0,4,2.75,3010,15992,2.0,0,0,2,11,3010,0.0,47.5895,-121.994,2014,18,0,3,5
300000.0,5,1.75,2110,8500,1.0,0,0,2,7,1100,1010.0,47.7737,-122.35,2014,52,0,4,4
448000.0,4,2.5,2510,6853,2.0,0,1,2,9,2510,0.0,47.3547,-122.003,2014,8,0,3,6
464600.0,3,1.75,1120,5500,1.5,0,0,3,7,1120,0.0,47.5445,-122.391,2014,89,0,2,2
590000.0,3,1.0,1530,2370,2.0,0,0,2,8,1530,0.0,47.6108,-122.303,2014,113,0,3,1
305000.0,2,1.0,1030,6000,1.0,0,0,2,7,1030,0.0,47.5669,-122.283,2014,89,0,4,2
478000.0,3,1.75,1210,6175,1.0,0,0,2,7,1210,0.0,47.7291,-122.202,2014,38,0,4,4
598800.0,1,1.0,1090,32010,1.0,0,0,3,6,1090,0.0,47.6928,-121.87,2014,56,0,1,3
430000.0,4,2.25,1790,7203,1.0,0,0,3,7,1110,680.0,47.7709,-122.294,2014,41,0,3,4
433000.0,4,1.5,1550,5053,1.0,0,0,3,7,1180,370.0,47.5499,-122.274,2014,51,0,3,4
420000.0,4,2.75,2400,20000,1.0,0,0,2,8,1170,1230.0,47.4556,-122.087,2015,54,1,2,4
585000.0,4,1.75,2470,131790,2.0,0,1,2,8,2470,0.0,47.4421,-122.444,2014,77,0,3,2
255000.0,3,1.0,1170,7395,1.0,0,0,3,7,1170,0.0,47.4627,-122.19,2014,45,0,3,4
347500.0,4,2.5,2460,7350,2.0,0,0,2,9,2460,0.0,47.3061,-122.349,2014,25,0,2,5
900000.0,4,2.5,3690,11468,2.0,0,0,2,11,3690,0.0,47.5699,-122.092,2014,27,0,3,5
425000.0,3,1.75,1960,43332,1.0,0,0,3,7,1400,560.0,47.739,-122.048,2014,32,0,4,5
324950.0,3,2.0,1340,9750,1.0,0,0,3,7,890,450.0,47.5644,-121.898,2015,41,0,1,4
1050000.0,3,2.25,2610,3357,2.0,0,0,3,7,1980,630.0,47.63800000000001,-122.306,2015,89,0,2,2
221000.0,4,1.75,1540,7200,1.0,0,0,2,7,1260,280.0,47.3424,-122.308,2014,48,0,4,4
405000.0,3,2.0,1640,7201,1.0,0,0,2,8,1640,0.0,47.7216,-122.289,2014,66,0,3,3
1150000.0,3,2.5,2100,15120,1.0,0,0,3,8,2100,0.0,47.6201,-122.222,2015,62,0,1,3
588000.0,4,1.75,1930,7245,1.0,0,0,3,8,1510,420.0,47.6396,-122.112,2014,42,0,3,4
580000.0,4,1.5,2430,4995,1.5,0,0,3,7,1730,700.0,47.5782,-122.292,2014,86,0,4,2
637000.0,5,3.0,2460,7240,1.0,0,0,2,9,1840,620.0,47.5486,-122.189,2014,23,0,3,5
210000.0,2,1.0,880,9750,1.0,0,0,4,6,880,0.0,47.4885,-122.298,2014,76,0,4,2
772000.0,4,2.5,2110,3750,2.0,0,0,2,8,2110,0.0,47.6789,-122.363,2014,14,0,2,5
763000.0,4,1.75,1850,4388,2.0,0,0,4,8,1850,0.0,47.6885,-122.381,2015,74,0,2,3
213500.0,2,1.5,2060,7713,1.5,0,0,3,7,2060,0.0,47.3722,-122.185,2015,85,0,1,2
423500.0,3,2.0,2000,10490,1.0,0,0,2,8,1430,570.0,47.6976,-122.166,2014,36,0,4,4
550000.0,3,2.75,2230,14400,1.0,0,0,3,8,1460,770.0,47.5791,-122.048,2014,37,0,4,4
795000.0,3,2.75,1820,7517,1.0,0,0,2,9,1820,0.0,47.5705,-122.406,2015,18,0,1,5
495000.0,4,3.0,2740,2811,2.0,0,0,2,8,2240,500.0,47.7738,-122.158,2014,11,0,3,6
455000.0,4,2.5,2710,6558,2.0,0,0,2,9,2710,0.0,47.434,-122.109,2015,18,0,2,5
85000.0,2,1.0,910,9753,1.0,0,0,2,5,910,0.0,47.3897,-122.236,2015,68,0,2,3
239000.0,4,2.0,1980,10585,1.5,0,0,1,6,1980,0.0,47.4836,-122.214,2014,90,0,4,2
386000.0,4,2.25,2810,8560,1.0,0,0,2,8,1610,1200.0,47.4437,-122.124,2015,36,0,2,4
415000.0,4,2.5,2000,5962,2.0,0,0,2,8,2000,0.0,47.7695,-122.35,2014,15,0,3,5
387000.0,3,1.0,1530,6372,1.0,0,0,2,7,1210,320.0,47.535,-122.289,2015,53,0,2,4
2140000.0,6,4.0,5110,7128,2.5,0,0,3,11,5110,0.0,47.6285,-122.304,2015,109,0,2,1
685000.0,4,2.25,3133,16197,2.0,0,0,2,9,2533,600.0,47.4255,-122.338,2015,50,1,1,4
340000.0,4,2.5,2020,32710,1.0,0,0,2,7,1070,950.0,47.4969,-122.33,2014,73,0,4,3
422000.0,2,1.0,750,4000,1.0,0,0,3,6,750,0.0,47.5547,-122.272,2015,89,0,2,2
442000.0,3,2.5,1980,39932,2.0,0,0,2,8,1980,0.0,47.7433,-122.196,2014,20,0,3,5
280000.0,3,1.0,1200,6250,1.0,0,0,2,6,920,280.0,47.5095,-122.331,2014,71,0,2,3
1150000.0,5,2.5,3580,8921,2.0,0,0,2,9,3580,0.0,47.69300000000001,-122.202,2014,14,0,3,5
569000.0,4,2.0,1730,3884,1.0,0,0,4,7,1060,670.0,47.6624,-122.349,2014,90,0,3,2
1360000.0,5,3.5,5960,13703,2.0,0,1,2,10,4770,1190.0,47.6151,-122.107,2014,30,0,2,5
209950.0,2,1.0,860,5080,1.0,0,0,2,7,860,0.0,47.39,-122.236,2015,55,0,2,3
468000.0,3,1.5,1370,7697,1.0,0,0,2,7,1370,0.0,47.7153,-122.361,2015,76,0,2,2
237100.0,3,1.75,1360,9603,1.0,0,0,2,7,1360,0.0,47.3959,-122.309,2015,52,0,2,4
500000.0,4,2.0,1680,3813,2.0,0,0,3,7,1680,0.0,47.593,-122.293,2014,114,0,1,0
290000.0,3,2.5,1580,6860,2.0,0,0,2,7,1580,0.0,47.4447,-122.188,2015,20,0,2,5
1190000.0,7,3.5,3890,8342,2.0,0,4,2,9,2840,1050.0,47.7011,-122.392,2015,47,0,2,4
365000.0,5,2.0,1600,4168,1.5,0,0,2,7,1600,0.0,47.5297,-122.381,2014,87,0,3,2
424000.0,3,2.0,1670,7700,1.0,0,0,2,7,1170,500.0,47.725,-122.2,2014,42,0,3,4
508500.0,4,1.5,1800,6750,1.5,0,0,3,7,1800,0.0,47.6868,-122.285,2014,64,0,4,3
244500.0,3,1.75,1210,8864,1.0,0,0,2,7,1210,0.0,47.3639,-122.08,2015,30,0,2,5
418000.0,2,2.5,1500,3608,2.0,0,0,2,8,1500,0.0,47.5472,-121.994,2014,9,0,3,6
476000.0,3,1.75,1650,9600,1.0,0,0,3,7,1650,0.0,47.5779,-122.044,2014,37,0,3,4
277500.0,3,2.5,1690,5171,2.0,0,0,2,8,1690,0.0,47.2779,-122.347,2015,12,0,1,6
478000.0,3,1.75,2790,36585,1.0,0,0,3,8,1410,1380.0,47.4734,-121.999,2014,44,0,3,4
450000.0,3,3.5,1790,1288,3.0,0,0,2,8,1390,400.0,47.651,-122.384,2015,15,0,2,5
205000.0,3,1.0,1230,8750,1.0,0,0,2,6,1230,0.0,47.3266,-122.334,2014,49,0,3,4
665000.0,3,2.0,1620,2640,1.5,0,0,4,8,1620,0.0,47.6884,-122.322,2014,85,0,3,2
518000.0,4,2.75,2440,12051,1.0,0,0,4,8,1440,1000.0,47.7456,-122.351,2014,48,0,4,4
465000.0,4,2.25,2100,7350,2.0,0,0,2,8,2100,0.0,47.7019,-122.171,2014,35,0,4,4
330000.0,3,2.5,3040,7232,2.0,0,0,2,7,3040,0.0,47.3355,-122.168,2014,11,0,3,6
829000.0,3,2.75,2690,10443,1.0,0,0,2,9,2690,0.0,47.7185,-122.024,2015,8,0,1,6
450000.0,4,1.75,2190,9752,1.0,0,0,2,8,2190,0.0,47.7108,-122.239,2015,51,0,1,4
310000.0,3,1.75,1490,9120,1.0,0,0,4,7,1490,0.0,47.4806,-122.163,2014,55,0,4,3
615000.0,3,2.25,2530,45234,2.0,0,0,3,9,2530,0.0,47.7221,-122.12,2014,29,0,4,5
437500.0,3,2.25,1970,35100,2.0,0,0,3,9,1970,0.0,47.4635,-121.991,2014,37,0,2,4
545000.0,3,1.75,1400,4000,1.5,0,0,3,7,1400,0.0,47.6902,-122.388,2014,89,0,4,2
560000.0,3,1.0,1440,5000,2.0,0,0,2,7,1440,0.0,47.6741,-122.354,2014,104,0,2,1
457000.0,3,1.0,1170,3348,1.5,0,0,3,7,1170,0.0,47.687,-122.378,2014,90,0,4,2
585000.0,2,1.0,1770,8640,1.5,0,0,2,6,1520,250.0,47.6926,-122.363,2014,65,0,2,3
560000.0,3,2.0,1860,13374,1.0,0,0,2,8,1860,0.0,47.5397,-122.054,2014,29,0,2,5
345000.0,2,1.0,770,3008,1.0,0,0,3,5,770,0.0,47.5686,-122.389,2015,98,0,2,1
550000.0,4,3.5,3820,17745,2.0,0,1,2,8,2440,1380.0,47.557,-122.295,2014,59,0,3,3
589950.0,4,2.5,3190,8195,2.0,0,0,2,10,3190,0.0,47.3555,-122.003,2014,8,0,3,6
327000.0,3,1.5,1320,13200,1.0,0,0,2,7,1320,0.0,47.5009,-122.143,2014,44,0,3,4
800000.0,2,2.25,1730,31491,2.0,1,1,3,7,1730,0.0,47.37300000000001,-122.464,2014,67,1,2,3
425000.0,2,2.5,1140,1182,3.0,0,0,2,8,1140,0.0,47.6713,-122.383,2014,7,0,3,6
350000.0,3,1.0,860,7030,1.0,0,0,2,7,860,0.0,47.7151,-122.211,2014,41,0,3,4
273000.0,3,1.75,1540,10545,2.0,0,0,3,6,1540,0.0,47.4451,-121.763,2015,37,0,2,4
750000.0,4,2.25,2160,9525,1.0,0,0,2,8,1080,1080.0,47.5651,-122.221,2015,54,0,2,4
240000.0,3,1.5,1450,9477,1.0,0,0,3,7,1450,0.0,47.4215,-122.203,2014,51,0,4,4
400000.0,3,1.75,1830,9620,1.0,0,0,3,8,1830,0.0,47.3123,-122.389,2015,37,0,2,4
230000.0,3,1.5,1630,6625,1.0,0,0,4,7,980,650.0,47.29,-122.368,2014,34,0,4,4
459500.0,3,1.75,1470,4950,1.0,0,0,2,7,1030,440.0,47.7325,-122.337,2014,30,0,3,5
582000.0,3,2.5,2380,19860,2.0,0,0,3,8,2380,0.0,47.5255,-122.173,2014,19,0,3,5
465000.0,4,2.5,2170,7700,1.0,0,0,2,7,1420,750.0,47.7216,-122.219,2014,45,0,4,4
386000.0,3,2.0,2120,7560,1.0,0,0,2,9,2120,0.0,47.435,-122.16,2014,23,0,2,5
546000.0,3,2.5,1530,3464,2.0,0,0,2,8,1530,0.0,47.6179,-122.141,2014,16,0,3,5
278000.0,3,1.75,2710,9088,1.0,0,0,3,7,2060,650.0,47.3073,-122.272,2014,49,0,4,4
540000.0,3,2.5,2860,8935,2.0,0,0,2,8,2860,0.0,47.5336,-121.855,2014,10,0,4,6
554000.0,4,1.0,1120,7104,1.5,0,0,2,7,1120,0.0,47.7055,-122.372,2014,68,0,3,3
210000.0,3,1.0,1730,7210,1.0,0,0,2,7,1430,300.0,47.3404,-122.28,2014,51,0,3,4
225000.0,2,1.0,1010,5408,1.0,0,0,3,6,1010,0.0,47.3759,-122.238,2015,89,0,2,2
561600.0,4,2.5,2350,6624,2.0,0,0,2,9,2350,0.0,47.6262,-122.045,2014,24,0,3,5
300000.0,6,5.25,2860,5682,2.0,0,0,2,7,2860,0.0,47.303,-122.221,2014,36,0,2,4
1650000.0,4,3.5,4285,9567,2.0,0,2,4,10,3485,800.0,47.6434,-122.409,2014,68,0,3,3
1020000.0,4,3.75,4060,19290,2.0,0,0,2,10,4060,0.0,47.6051,-122.053,2014,12,0,3,6
150000.0,3,1.0,1310,9612,1.0,0,0,2,7,960,350.0,47.2958,-122.285,2014,52,0,3,4
